id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
Faraday0482,"Faraday","Michael","Magrath","Edward",1831-02-14,"14 February 1831","","","DRO MS 1392M / L19 / 31 / 3","","","Faraday0482.xml"
Faraday0483,"Faraday","Michael","Whewell","William",1831-02-21,"21 February 1831","","","TCC MS O.15.49, f.2","","","Faraday0483.xml"
Faraday0484,"Faraday","Michael","Drummond","Percy",1831-02-27,"27 February 1831","","","RMA WO150 / 6, f.134","","","Faraday0484.xml"
Faraday0485,"Faraday","Michael","Yelloly","John",1831-03-07,"7 March 1831","","","HSP SGC, Case 12, Box 8, under Michael Faraday","","","Faraday0485.xml"
Faraday0486,"Griscom","John","Faraday","Michael",1831-03-10,"10 March 1831","","","IEE MS SC 2","","","Faraday0486.xml"
Faraday0487,"Moll","Gerard","Faraday","Michael",1831-03-11,"11 March 1831","","","IEE MS SC 2","","","Faraday0487.xml"
Faraday0488,"Faraday","Michael","Pickersgill","Henry William",1831-03-19,"19 March 1831","","","RI MS F1 G20","","","Faraday0488.xml"
Faraday0489,"Wheatstone","Charles","Faraday","Michael",1831-03-23,"23 March 1831","","","IEE MS SC 2","","","Faraday0489.xml"
Faraday0490,"Fuss","Paul Heinrich","Faraday","Michael",1831-04-01,"1 April 1831","","","RS MS 241, f.30","","","Faraday0490.xml"
Faraday0490a,"Henry","William","Faraday","Michael",1831-04-09,"9 April 1831","","","Duke University Medical Library MS","","","Faraday0490a.xml"
Faraday0491,"Ampère","André-Marie","Faraday","Michael",1831-04-10,"10 April 1831","","","IEE MS SC 2","","","Faraday0491.xml"
Faraday0492,"Faraday","Michael","Wrottesley","John",1831-04-14,"14 April 1831","","","RAS MS Corres 1831","","","Faraday0492.xml"
Faraday0493,"Faraday","Michael","Roget","Peter Mark",1831-04-15,"15 April 1831","","","RS MS RR 1.49","","","Faraday0493.xml"
Faraday0494,"Moll","Gerard","Faraday","Michael",1831-04-25,"25 April 1831","","","IEE MS SC 2","","","Faraday0494.xml"
Faraday0494a,"Faraday","Michael","Atherstone","Edwin",1831-04-29,"29 April 1831","","","SoRO MS DD/SAS G/3016","","","Faraday0494a.xml"
Faraday0495,"Faraday","Michael","Griscom","John",1831-05-13,"13 May 1831","","","PML R-V Autogrs. Misc.- English","","","Faraday0495.xml"
Faraday0495a,"Faraday","Michael","Roget","Peter Mark",1831-05-21,"21 May 1831","","","UKL W. Hugh Peal Collection","","","Faraday0495a.xml"
Faraday0496,"Faraday","Michael","Fuss","Paul Heinrich",1831-06-02,"2 June 1831","","","Tartu State University, Autograph Collection of F.L. Schardius","","","Faraday0496.xml"
Faraday0497,"Moll","Gerard","Faraday","Michael",1831-06-07,"7, 9 and 10 June 1831","","","IEE MS SC 2","","","Faraday0497.xml"
Faraday0498,"Faraday","Michael","Colburn and Bentley","",1831-06-09,"9 June 1831","","","SI D MS 554A","","","Faraday0498.xml"
Faraday0499,"Faraday","Michael","Phillips","Richard",1831-06-21,"21 June 1831","","","IC MS SPT 440","","","Faraday0499.xml"
Faraday0500,"Faraday","Michael","Murray","John",1831-06-27,"27 June 1831","","","JMA","","","Faraday0500.xml"
Faraday0500a,"Lyell","Charles","Faraday","Michael",1831-06-30,"30 June 1831","","","RI MS","","","Faraday0500a.xml"
Faraday0501,"Faraday","Michael","Roget","Peter Mark",1831-07-04,"4 July 1831","","","RS MS MC 1.316","","","Faraday0501.xml"
Faraday0502,"William Vernon Harcourt and John Phillips","","Faraday","Michael",1831-07-12,"12 July 1831","","","Rep.Brit.Ass., 1831, 18.","","","Faraday0502.xml"
Faraday0503,"Faraday","Michael","Conybeare","William Daniel",1831-07-18,"18 July 1831","","","RI MS F1 B12","","","Faraday0503.xml"
Faraday0504,"Faraday","Michael","Drummond","Percy",1831-07-27,"27 July 1831","","","RMA WO150 / 7, f.59","","","Faraday0504.xml"
Faraday0505,"Faraday","Michael","Clark","William Tierney",1831-08-02,"2 August 1831","","","GLRO Acc 2558 / WM / 1 / 8 / 1, p.180-1","","","Faraday0505.xml"
Faraday0506,"Faraday","Michael","Clark","William Tierney",1831-08-03,"3 August 1831","","","GLRO Acc 2558 / WM / 1 / 8 / 1, p.182-3","","","Faraday0506.xml"
Faraday0507,"Faraday","Michael","Harcourt","William Vernon",1831-08-03,"3 August 1831","","","private possession","","","Faraday0507.xml"
Faraday0507a,"Faraday","Michael","Atherstone","Edwin",1831-08-08,"8 August 1831","","","SoRO MS DD/SAS G/3016","","","Faraday0507a.xml"
Faraday0508,"Berzelius","Jöns Jacob","Faraday","Michael",1831-08-10,"10 August 1831","","","RI MS F1 I046","","","Faraday0508.xml"
Faraday0508a,"Faraday","Michael","Clark","William Tierney",1831-08-18,"18 August 1831","","","LMA Acc 2558/MW/C/15/62/2","","","Faraday0508a.xml"
Faraday0509,"Faraday","Michael","Parker","John William",1831-08-19,"19 August 1831","","","WIHM MS FALF","","","Faraday0509.xml"
Faraday0509a,"Faraday","Michael","Buckland","William",1831-08-20,"20 August 1831","","","Markella Pervanas-Aktar","","","Faraday0509a.xml"
Faraday0510,"Bell","Charles","Faraday","Michael",1831-08-30,"30 August 1831","","","New York Academy of Medicine MS 435","","","Faraday0510.xml"
Faraday0511,"Faraday","Michael","Magrath","Edward",1831-09-02,"2 September 1831","","","RI MS F1 B13","","","Faraday0511.xml"
Faraday0512,"Harcourt","William Vernon","Faraday","Michael",1831-09-05,"5 September 1831","","","IEE MS SC 2","","","Faraday0512.xml"
Faraday0513,"Rigaud","Stephen Peter","Faraday","Michael",1831-09-09,"9 September 1831","","","HSP Ferdinand Dreer Collection, Astronomers and Mathematicians, Vol II, p.67, under S.P. Rigaud","","","Faraday0513.xml"
Faraday0513a,"Chuter","Henry","Faraday","Michael",1831-09-18,"18 September 1831","","","NLS MS 42223(i)","","","Faraday0513a.xml"
Faraday0514,"Faraday","Michael","Babbage","Charles",1831-09-22,"22 September 1831","","","BL add MS 37186, f.95","","","Faraday0514.xml"
Faraday0514a,"Faraday","Michael","Taylor","Richard",1831-09-22,"22 September 1831","","","RI MS","","","Faraday0514a.xml"
Faraday0515,"Faraday","Michael","Phillips","Richard",1831-09-23,"23 September 1831","","","IC MS SPT 441","","","Faraday0515.xml"
Faraday0515a,"Faraday","Michael","Upcott","William",1831-10-03,"3 October 1831","","","RI MS","","","Faraday0515a.xml"
Faraday0515b,"Faraday","Michael","Goldsmid","Isaac Lyon",1831-10-03,"3 October 1831","","","University College, London, MS Mocatta 22<(2)>, Goldsmid letterbook, volume 2, f.48","","","Faraday0515b.xml"
Faraday0516,"Morrison","James William","Faraday","Michael",1831-10-08,"8 October 1831","","","PRO MINT1 / 29, p.215-6","","","Faraday0516.xml"
Faraday0517,"Faraday","Michael","Brunel","Isambard Kingdom",1831-10-12,"12 October 1831","","","Duke University Library, H.A.J. Wilder Scrapbook, L-5868, p.165","","","Faraday0517.xml"
Faraday0517a,"Westropp","Berkeley","Faraday","Michael",1831-10-19,"19 October 1831","","","RHS","","","Faraday0517a.xml"
Faraday0517b,"Westropp","Berkeley","Faraday","Michael",1831-10-21,"21 October 1831","","","RHS","","","Faraday0517b.xml"
Faraday0517c,"Faraday","Michael","Westropp","Berkeley",1831-10-23,"c.23 October 1831","","","Royal Humane Society, Annual Report, 1832, p.12","","","Faraday0517c.xml"
Faraday0518,"Daubeny","Charles Giles Bridle","Faraday","Michael",1831-11-12,"12 November 1831","","","IEE MS SC 2","","","Faraday0518.xml"
Faraday0519,"Moll","Gerard","Faraday","Michael",1831-11-13,"13 November 1831","","","RI MS F1 H32","","","Faraday0519.xml"
Faraday0520,"Faraday","Michael","Turner","Dawson",1831-11-15,"15 November 1831","","","TCC MS O.14.7, f.182","","","Faraday0520.xml"
Faraday0521,"Faraday","Michael","Children","John George",1831-11-21,"21 November 1831","","","RS MS MC 1.341","","","Faraday0521.xml"
Faraday0522,"Faraday","Michael","Phillips","Richard",1831-11-29,"29 November 1831","","","SI D MS 853B","","","Faraday0522.xml"
Faraday0523,"Lardner","Dionysius","Faraday","Michael",1831-12-07,"7 December 1831","","","RI MS ****","","","Faraday0523.xml"
Faraday0523a,"Arago","Dominique François Jean","Faraday","Michael",1831-12-09,"9 December 1831","","","RI MS","","","Faraday0523a.xml"
Faraday0524,"Faraday","Michael","Turner","Dawson",1831-12-10,"10 December 1831","","","RI MS F1 A05","","","Faraday0524.xml"
Faraday0524a,"Faraday","Michael","Haedy","Christopher",1831-12-15,"15 December 1831","","","LMA E/BER/CG/E10/27","","","Faraday0524a.xml"
Faraday0525,"Durand","Elias","Faraday","Michael",1832-01-05,"5 January 1832","","","RS MS 241, f.33","","","Faraday0525.xml"
Faraday0526,"Faraday","Michael","Acton","John S.",1832-01-06,"6 January 1832","","","RI MS","","","Faraday0526.xml"
Faraday0527,"Hachette","Jean Nicolas Pierre","Faraday","Michael",1832-01-07,"7 January 1832","","","RI MS F3 B775","","","Faraday0527.xml"
Faraday0528,"Faraday","Michael","Barrow","John",1832-01-08,"8 January 1832","","","PRO ADM1 / 4610, f.4","","","Faraday0528.xml"
Faraday0529,"Faraday","Michael","Hawkins","Edward",1832-01-12,"12 January 1832","","","WIHM MS FALF","","","Faraday0529.xml"
Faraday0530,"Fontenelle","Jean Sébastian Eugène Julia de","Faraday","Michael",1832-01-12,"12 January 1832","","","RS MS 241, f.36","","","Faraday0530.xml"
Faraday0531,"Faraday","Michael","Roget","Peter Mark",1832-01-14,"14 January 1832","","","MU MS 173","","","Faraday0531.xml"
Faraday0532,"Faraday","Michael","Mathison","Gilbert Farquhar Graeme",1832-01-20,"20 January 1832","","","PRO MINT1 / 30, p.68","","","Faraday0532.xml"
Faraday0533,"Faraday","Michael","Roberts","Charles Julius",1832-01-24,"24 January 1832","","","RI MS F1 N/1/05","","","Faraday0533.xml"
Faraday0534,"Eleventh Duke of Somerset","","Faraday","Michael",1832-01-26,"26 January 1832","","","IEE MS SC 2","","","Faraday0534.xml"
Faraday0535,"Faraday","Michael","Roget","Peter Mark",1832-01-27,"27 January 1832","","","RS MS MC 2.14","","","Faraday0535.xml"
Faraday0536,"Faraday","Michael","Eleventh Duke of Somerset","",1832-01-28,"28 January 1832","","","Buckinghamshire Record Office MS D / RA 11th ì Duke","","","Faraday0536.xml"
Faraday0537,"Faraday","Michael","Babbage","Charles",1832-01-30,"30 January 1832","","","BL add MS 37186, f.228","","","Faraday0537.xml"
Faraday0538,"Faraday","Michael","Gage","John",1832-01-30,"30 January 1832","","","ULC MS Hengrave 21/4","","","Faraday0538.xml"
Faraday0539,"Faraday","Michael","an unidentified correspondent","",1832-02-02,"2 February 1832","","","RI MS","","","Faraday0539.xml"
Faraday0540,"Faraday","Michael","Drummond","Percy",1832-02-02,"2 February 1832","","","RMA WO150 / 8, f.28","","","Faraday0540.xml"
Faraday0541,"Eleventh Duke of Somerset","","Faraday","Michael",1832-02-02,"2 February 1832","","","IEE MS SC 2","","","Faraday0541.xml"
Faraday0542,"Faraday","Michael","Gage","John",1832-02-04,"4 February 1832","","","ULC MS Hengrave 21/4","","","Faraday0542.xml"
Faraday0543,"Faraday","Michael","Second Earl Spencer","",1832-02-06,"6 February 1832","","","BL MS Alt G163","","","Faraday0543.xml"
Faraday0544,"Second Earl Spencer","","Faraday","Michael",1832-02-08,"8 February 1832","","","RI MS F1 I002","","","Faraday0544.xml"
Faraday0545,"Faraday","Michael","Solly","Edward",1832-02-09,"9 February 1832","","","RI MS F1 B14","","","Faraday0545.xml"
Faraday0546,"Faraday","Michael","Robert Dundas and John Deas Thomson","",1832-02-10,"10 February 1832","","","PRO ADM106 / 1520, f.21","","","Faraday0546.xml"
Faraday0547,"Faraday","Michael","Gage","John",1832-02-11,"11 February 1832","","","ULC MS Hengrave 21/4","","","Faraday0547.xml"
Faraday0547a,"Faraday","Michael","Colnaghi","Dominic Paul",1832-02-18,"18 February 1832","","","NAL MSL/1903/9000/176","","","Faraday0547a.xml"
Faraday0548,"Faraday","Michael","Taylor","Richard",1832-02-21,"late February 1832","","","SI D MS 554A","","","Faraday0548.xml"
Faraday0549,"Faraday","Michael","Babbage","Charles",1832-02-21,"21 February 1832","","","BL add MS 37186, f.269","","","Faraday0549.xml"
Faraday0550,"Faraday","Michael","Brayley","Edward William",1832-02-24,"24 February 1832","","","RI MS F1 B15","","","Faraday0550.xml"
Faraday0551,"Britton","John","Faraday","Michael",1832-02-27,"27 February 1832","","","RI MS F1 N/3/11","","","Faraday0551.xml"
Faraday0552,"Faraday","Michael","Britton","John",1832-02-29,"29 February 1832","","","MU MS 173","","","Faraday0552.xml"
Faraday0553,"Brande","William Thomas","Faraday","Michael",1832-03-01,"March 1832","","","George W. Platzman","","","Faraday0553.xml"
Faraday0554,"Faraday","Michael","Airy","George Biddell",1832-03-10,"10 March 1832","","","RGO 6/808, letter 68","","","Faraday0554.xml"
Faraday0555,"Faraday","Michael","Gage","John",1832-03-10,"10 March 1832","","","ULC MS Hengrave 21/4","","","Faraday0555.xml"
Faraday0556,"Christie","Samuel Hunter","Faraday","Michael",1832-03-10,"10 March 1832","","","WIHM MS Christie autograph letter file","","","Faraday0556.xml"
Faraday0557,"Faraday","Michael","John George Children and Sealed Note","",1832-03-12,"12 March 1832","","","RS MS MC 2.29 and MM 10.178","","","Faraday0557.xml"
Faraday0558,"Talbot","William Henry Fox","Faraday","Michael",1832-03-21,"Late March 1832","","","MU MS 173","","","Faraday0558.xml"
Faraday0559,"Talbot","William Henry Fox","Faraday","Michael",1832-03-21,"Late March 1832","","","MU MS 173","","","Faraday0559.xml"
Faraday0560,"Faraday","Michael","Jerdan","William",1832-03-27,"27 March 1832","","","SI D MS 554A","","","Faraday0560.xml"
Faraday0561,"Faraday","Michael","Pettigrew","Thomas Joseph",1832-03-30,"30 March 1832","","","University of Leeds Library, Brotherton Collection, Egerton-Leigh Autographs, f.55","","","Faraday0561.xml"
Faraday0562,"Fazzini","Lorenzo","Faraday","Michael",1832-04-03,"3 April 1832","","","RI MS F3 C053","","","Faraday0562.xml"
Faraday0563,"Faraday","Michael","Ampère","André-Marie",1832-04-05,"5 April 1832","","","Bibliothèque Nationale N.A. Fr. 1304, ì f.8","","","Faraday0563.xml"
Faraday0564,"Carlisle","Nicholas","Faraday","Michael",1832-04-06,"6 April 1832","","","RI MS F1 N/3/12","","","Faraday0564.xml"
Faraday0565,"Gray","Francis Calley","Faraday","Michael",1832-04-07,"7 April 1832","","","RS MS 241, f.38","","","Faraday0565.xml"
Faraday0566,"Faraday","Michael","Hudson","James",1832-04-09,"9 April 1832","","","University of Cape Town Libraries MS BC 192","","","Faraday0566.xml"
Faraday0567,"Hoppner","Henry Parkins","Faraday","Michael",1832-04-12,"12 April 1832","","","RI MS F3 B807","","","Faraday0567.xml"
Faraday0568,"Duncan","Philip Bury","Edward Magrath and Faraday","",1832-04-12,"12 April 1832","","","IEE MS SC 131","","","Faraday0568.xml"
Faraday0569,"Forbes","James David","Faraday","Michael",1832-04-13,"13 April 1832","","","IEE MS SC 2","","","Faraday0569.xml"
Faraday0570,"Faraday","Michael","Forbes","James David",1832-04-16,"16 April 1832","","","SAU MS JDF 1832/52","","","Faraday0570.xml"
Faraday0571,"Forbes","James David","Faraday","Michael",1832-04-18,"18 April 1832","","","IEE MS SC 2","","","Faraday0571.xml"
Faraday0572,"Faraday","Michael","Forbes","James David",1832-04-26,"26 April 1832","","","SAU MS JDF 1832/57","","","Faraday0572.xml"
Faraday0573,"Hachette","Jean Nicolas Pierre","Faraday","Michael",1832-04-29,"29 April 1832","","","IEE MS SC 2","","","Faraday0573.xml"
Faraday0574,"Hachette","Jean Nicolas Pierre","Faraday","Michael",1832-04-30,"30 April 1832","","","IEE MS SC 2","","","Faraday0574.xml"
Faraday0575,"Daubeny","Charles Giles Bridle","Faraday","Michael",1832-05-01,"c May 1832","","","RI MS F1 I118","","","Faraday0575.xml"
Faraday0576,"Forbes","James David","Faraday","Michael",1832-05-02,"2 May 1832","","","IEE MS SC 2","","","Faraday0576.xml"
Faraday0577,"Faraday","Michael","Berzelius","Jöns Jacob",1832-05-05,"5 May 1832","","","SU","","","Faraday0577.xml"
Faraday0578,"Faraday","Michael","Babbage","Charles",1832-05-07,"7 May 1832","","","BL add MS 37186, f.382","","","Faraday0578.xml"
Faraday0579,"Faraday","Michael","Brayley","Edward William",1832-05-14,"14 May 1832","","","RI MS F1 B16","","","Faraday0579.xml"
Faraday0580,"Hachette","Jean Nicolas Pierre","Faraday","Michael",1832-05-18,"18 May 1832","","","IEE MS SC 2","","","Faraday0580.xml"
Faraday0581,"Faraday","Michael","Forbes","James David",1832-05-19,"19 May 1832","","","SAU MS JDF 1832/70","","","Faraday0581.xml"
Faraday0582,"Faraday","Michael","Smith","",1832-05-26,"26 May 1832","","","WIHM MS FALF","","","Faraday0582.xml"
Faraday0583,"Hudson","James","Faraday","Michael",1832-05-26,"26 May 1832","","","RS MS 425.110","","","Faraday0583.xml"
Faraday0584,"Faraday","Michael","Babbage","Charles",1832-05-31,"31 May 1832","","","BL add MS 37186, f.445","","","Faraday0584.xml"
Faraday0585,"Faraday","Michael","Turner","Dawson",1832-05-31,"31 May 1832","","","TCC MS O.14.8, f.113","","","Faraday0585.xml"
Faraday0586,"Faraday","Michael","Moll","Gerard",1832-06-04,"4 June 1832","","","IEE MS SC 133","","","Faraday0586.xml"
Faraday0587,"Faraday","Michael","Murray","John",1832-06-04,"4 June 1832","","","JMA","","","Faraday0587.xml"
Faraday0588,"Faraday","Michael","Brayley","Edward William",1832-06-05,"5 June 1832","","","V.A. and J.R. Johnstone","","","Faraday0588.xml"
Faraday0589,"Faraday","Michael","Mitscherlich","Eilhard",1832-06-15,"15 June 1832","","","DM HS 777","","","Faraday0589.xml"
Faraday0590,"Faraday","Michael","Babbage","Charles",1832-06-19,"19 June 1832","","","BL add MS 37186, f.490","","","Faraday0590.xml"
Faraday0591,"Faraday","Michael","an unidentified correspondent","",1832-06-27,"27 June 1832","","","SI D MS 554A","","","Faraday0591.xml"
Faraday0592,"Faraday","Michael","Murray","John",1832-06-27,"27 June 1832","","","RI MS F1 A06","","","Faraday0592.xml"
Faraday0593,"Faraday","Michael","Moll","Gerard",1832-06-28,"28 June 1832","","","SAU MS JDF 1832/111","","","Faraday0593.xml"
Faraday0594,"Faraday","Michael","Morichini","Domenico Lino",1832-06-28,"28 June 1832","","","SAU MS JDF 1832/112","","","Faraday0594.xml"
Faraday0595,"PM","","Faraday","Michael",1832-07-01,"July 1832","","","Phil.Mag. 1832, 1: 161-2","","","Faraday0595.xml"
Faraday0596,"Pelletier","Pierre-Joseph","Faraday","Michael",1832-07-01,"c July 1832","","","RI MS F1 I140","","","Faraday0596.xml"
Faraday0597,"Faraday","Michael","Thomson","John Deas",1832-07-03,"3 July 1832","","","PRO ADM1 / 4610, f.161","","","Faraday0597.xml"
Faraday0598,"Hachette","Jean Nicolas Pierre","Faraday","Michael",1832-07-09,"9 July 1832","","","IEE MS SC 2","","","Faraday0598.xml"
Faraday0599,"Arago","Dominque François Jean","Faraday","Michael",1832-07-12,"12 July 1832","","","IEE MS SC 2","","","Faraday0599.xml"
Faraday0600,"Plateau","Joseph Antoine Ferdinand","Faraday","Michael",1832-07-24,"24 July 1832","","","IEE MS SC 2","","","Faraday0600.xml"
Faraday0601,"Faraday","Michael","Phil.Mag.","",1832-07-27,"27 July 1832","","","Phil.Mag. 1832, 1: 161","","","Faraday0601.xml"
Faraday0601a,"Faraday","Michael","Boddington","Benjamin",1832-07-27,"27 July 1832","","","YUL MS OSB. 5137","","","Faraday0601a.xml"
Faraday0602,"Faraday","Michael","Gray","Francis Calley",1832-07-28,"28 July 1832","","","American Academy of Arts and Sciences held at the Boston Athenaeum, Letters, volume IV","","","Faraday0602.xml"
Faraday0603,"Faraday","Michael","Gage","John",1832-07-28,"28 July 1832","","","ULC MS Hengrave 21/4","","","Faraday0603.xml"
Faraday0604,"Faraday","Michael","Drummond","Percy",1832-08-06,"6 August 1832","","","RMA WO150 / 8, f.126","","","Faraday0604.xml"
Faraday0605,"Brewster","David","Faraday","Michael",1832-08-08,"8 August 1832","","","IEE MS SC 2","","","Faraday0605.xml"
Faraday0606,"Faraday","Michael","Chapman","John James",1832-08-11,"11 August 1832","","","RI MS","","","Faraday0606.xml"
Faraday0607,"Faraday","Michael","Somerville","William",1832-08-11,"11 August 1832","","","Bod MS Somerville dep c.370 MSF-1","","","Faraday0607.xml"
Faraday0608,"Faraday","Michael","Second Earl Spencer","",1832-08-20,"20 August 1832","","","BL MS Alt G163","","","Faraday0608.xml"
Faraday0609,"Second Earl Spencer","","Faraday","Michael",1832-08-22,"22 August 1832","","","IEE MS SC 2","","","Faraday0609.xml"
Faraday0610,"Oersted","Hans Christian","Faraday","Michael",1832-08-23,"23 August 1832","","","RS MS 241, f.40","","","Faraday0610.xml"
Faraday0611,"Faraday","Michael","Oersted","Hans Christian",1832-09-06,"6 September 1832","","","TB MS","","","Faraday0611.xml"
Faraday0612,"Faraday","Michael","Babbage","Charles",1832-09-13,"13 September 1832","","","BL add MS 37187, f.131","","","Faraday0612.xml"
Faraday0613,"Faraday","Michael","Martius","Karl Friedrich Philipp von",1832-09-14,"14 September 1832","","","Bayerische Staatsbibliothek MS Martiusiana ì II.A.2. Faraday, M.","","","Faraday0613.xml"
Faraday0614,"Faraday","Michael","Babbage","Charles",1832-09-15,"15 September 1832","","","BL add MS 37187, f.137","","","Faraday0614.xml"
Faraday0614a,"Faraday","Michael","Pickersgill","Henry William",1832-09-18,"18 September 1832","","","WTDC DCMS 170.123","","","Faraday0614a.xml"
Faraday0615,"Second Earl Spencer","","Faraday","Michael",1832-09-18,"18 September 1832","","","IEE MS SC 2","","","Faraday0615.xml"
Faraday0616,"Faraday","Michael","Babbage","Charles",1832-09-19,"19 September 1832","","","BL add MS 37187, f.142","","","Faraday0616.xml"
Faraday0617,"Faraday","Michael","Barrow","John",1832-10-10,"10 October 1832","","","PRO ADM1 / 4610, f.249","","","Faraday0617.xml"
Faraday0618,"Faraday","Michael","Stokes","Charles",1832-10-16,"16 October 1832","","","RI MS F1 N/1/06","","","Faraday0618.xml"
Faraday0619,"Auckland","Lord","Faraday","Michael",1832-10-18,"18 October 1832","","","PRO MINT1 / 30, p.224","","","Faraday0619.xml"
Faraday0620,"Faraday","Michael","Auckland","Lord",1832-10-20,"20 October 1832","","","PRO MINT1 / 30, p.229","","","Faraday0620.xml"
Faraday0621,"Faraday","Michael","Children","John George",1832-10-23,"23 October 1832","","","RS MS MC 2.60","","","Faraday0621.xml"
Faraday0622,"Faraday","Michael","Drummond","Percy",1832-10-26,"26 October 1832","","","RMA WO150 / 10, f.41 bis","","","Faraday0622.xml"
Faraday0622a,"Herschel","John Frederick William","Faraday","Michael",1832-11-01,"Early November 1832","","","RS MS HS 25, folder B7, number 9","","","Faraday0622a.xml"
Faraday0622b,"Faraday","Michael","Daniell","John Frederic",1832-11-06,"6 November 1832","","","KCL MS Daniell 1/15","","","Faraday0622b.xml"
Faraday0623,"Faraday","Michael","Herschel","John Frederick William",1832-11-10,"10 November 1832","","","RS MS HS 7.179","","","Faraday0623.xml"
Faraday0624,"Faraday","Michael","Hodgkin","Thomas",1832-11-10,"10 November 1832","","","RI MS","","","Faraday0624.xml"
Faraday0625,"Herschel","John Frederick William","Faraday","Michael",1832-11-11,"11 November 1832","","","RS MS HS 21.121","","","Faraday0625.xml"
Faraday0626,"Faraday","Michael","Forbes","John Stuart",1832-11-12,"12 November 1832","","","SAU MS JDF 1832/147","","","Faraday0626.xml"
Faraday0627,"Colby","Thomas","Faraday","Michael",1832-11-27,"c27 November 1832","","","HL HU MS Eng 1178","","","Faraday0627.xml"
Faraday0628,"Babington","William","Faraday","Michael",1832-11-28,"28 November 1832","","","MU MS 173","","","Faraday0628.xml"
Faraday0629,"Hudson","James","Faraday","Michael",1832-11-28,"28 November 1832","","","RS MS 425.280","","","Faraday0629.xml"
Faraday0630,"Carlisle","Anthony","Faraday","Michael",1832-11-30,"30 November 1832","","","WIHM Carlisle autograph letter file","","","Faraday0630.xml"
Faraday0631,"Faraday","Michael","Barrow","John",1832-12-04,"4 December 1832","","","PRO ADM1 / 4610, f.320","","","Faraday0631.xml"
Faraday0632,"Faraday","Michael","Carlisle","Anthony",1832-12-05,"5 December 1832","","","WIHM MS FALF","","","Faraday0632.xml"
Faraday0632a,"Faraday","Michael","Fox","Charles",1832-12-05,"5 December 1832","","","RI MS","","","Faraday0632a.xml"
Faraday0633,"Faraday","Michael","Barrow","John",1832-12-12,"12 December 1832","","","PRO ADM1 / 4610, f.323","","","Faraday0633.xml"
Faraday0634,"Faraday","Michael","Barrow","John",1832-12-12,"12 December 1832","","","PRO ADM1 / 4610, f.324","","","Faraday0634.xml"
Faraday0635,"Faraday","Michael","Barrow","John",1832-12-13,"13 December 1832","","","PRO ADM1 / 4610, f.325","","","Faraday0635.xml"
Faraday0636,"Charles James Berridge Aldis and S.J. Berkeley","","Faraday","Michael",1832-12-19,"19 December 1832","","","RS MS 241, f.44","","","Faraday0636.xml"
Faraday0637,"Henry","William","Faraday","Michael",1832-12-20,"20 December 1832","","","SI D MS 687A","","","Faraday0637.xml"
Faraday0638,"Faraday","Michael","Berkeley","S.J.",1832-12-21,"21 December 1832","","","BUL General Historical Collection","","","Faraday0638.xml"
Faraday0639,"Brunel","Marc Isambard","Faraday","Michael",1833-01-15,"15 January 1833","","","NLS MS 2909, f.28","","","Faraday0639.xml"
Faraday0639a,"Faraday","Michael","Jerdan","William",1833-01-23,"23 January 1833","","","[Jerdan] (1868), 143","","","Faraday0639a.xml"
Faraday0639b,"Faraday","Michael","Colnaghi","Dominic Paul",1833-02-02,"2 February 1833","","","The Autographic Mirror, 1865, vol 3, no. 336","","","Faraday0639b.xml"
Faraday0640,"Faraday","Michael","Babbage","Charles",1833-02-12,"12 February 1833","","","BL add MS 37187, f.419","","","Faraday0640.xml"
Faraday0641,"Fuller","John","Faraday","Michael",1833-02-12,"12 February 1833","","","RS MS 241, f.45","","","Faraday0641.xml"
Faraday0642,"Faraday","Michael","Drummond","Percy",1833-02-15,"15 February 1833","","","RMA WO150 / 10, f.96","","","Faraday0642.xml"
Faraday0642a,"Faraday","Michael","Murray","John",1833-02-21,"21 February 1833","","","RI MS","","","Faraday0642a.xml"
Faraday0642b,"Faraday","Michael","Smith","",1833-02-23,"23 February 1833","","","George W. Platzman","","","Faraday0642b.xml"
Faraday0643,"Faraday","Michael","Drummond","Percy",1833-03-01,"1 March 1833","","","RMA WO150 / 10, f.106","","","Faraday0643.xml"
Faraday0644,"Faraday","Michael","Talbot","William Henry Fox",1833-03-02,"2 March 1833","","","LA MS","","","Faraday0644.xml"
Faraday0645,"Faraday","Michael","Pickersgill","Henry William",1833-03-04,"4 March 1833","","","WIHM MS FALF","","","Faraday0645.xml"
Faraday0646,"Faraday","Michael","Second Earl Spencer","",1833-03-04,"4 March 1833","","","BL MS Alt G166","","","Faraday0646.xml"
Faraday0647,"Second Earl Spencer","","Faraday","Michael",1833-03-05,"5 March 1833","","","RI MS F1 L/1/11","","","Faraday0647.xml"
Faraday0648,"Plateau","Joseph Antoine Ferdinand","Faraday","Michael",1833-03-08,"8 March 1833","","","IEE MS SC 2","","","Faraday0648.xml"
Faraday0648a,"Daniell","John Frederic","Faraday","Michael",1833-03-25,"25 March 1833","","","IET MS SC 3, Electricians’ Album, p.24","","","Faraday0648a.xml"
Faraday0649,"Taylor","John","Faraday","Michael",1833-03-28,"28 March 1833","","","MU MS 173","","","Faraday0649.xml"
Faraday0650,"Talbot","William Henry Fox","Faraday","Michael",1833-03-29,"29 March 1833","","","MU MS 173","","","Faraday0650.xml"
