id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
LINNEAN380,"Afzelius","Adam","Smith","Sir James Edward",1794-11-19,"19 Nov 1794","Free Town, Sierra Leone","London","GB-110/JES/COR/1/31, The Linnean Society of London","eng","","LINNEAN380.xml"
LINNEAN381,"Afzelius","Adam","Smith","Sir James Edward",1795-06-03,"3 Jun 1795","Free Town, Sierra Leone","","GB-110/JES/COR/1/32, The Linnean Society of London","eng","","LINNEAN381.xml"
LINNEAN382,"Afzelius","Adam","Smith","Sir James Edward",1803-03-29,"29 Mar 1803","Uppsala, Sweden","","GB-110/JES/COR/1/33, The Linnean Society of London","eng","","LINNEAN382.xml"
LINNEAN383,"Afzelius","Adam","Smith","Sir James Edward",1823-01-14,"14 Jan 1823","Uppsala, Sweden","","GB-110/JES/COR/1/34, The Linnean Society of London","eng","","LINNEAN383.xml"
LINNEAN384,"Allioni","Carlo","Smith","Sir James Edward",1787-01-01,"[1787]","Turin, Italy","London","GB-110/JES/COR/1/35, The Linnean Society of London","fre","","LINNEAN384.xml"
LINNEAN385,"Allioni","Carlo","Smith","Sir James Edward",1787-12-01,"1 Dec 1787","Turin, Italy","London","GB-110/JES/COR/1/36, The Linnean Society of London","fre","","LINNEAN385.xml"
LINNEAN386,"Allioni","Carlo","Smith","Sir James Edward",1788-01-23,"23 Jan 1788","Turin, Italy","London","GB-110/JES/COR/1/37, The Linnean Society of London","fre","","LINNEAN386.xml"
LINNEAN387,"Allioni","Carlo","Smith","Sir James Edward",1789-09-18,"18 Sep 1789","Turin, Italy","","GB-110/JES/COR/1/38, The Linnean Society of London","fre","","LINNEAN387.xml"
LINNEAN388,"Allioni","Carlo","Smith","Sir James Edward",1790-11-13,"13 Nov 1790","Turin, Italy","","GB-110/JES/COR/1/39, The Linnean Society of London","fre","","LINNEAN388.xml"
LINNEAN389,"Abbot","Charles","Smith","Sir James Edward",1802-05-03,"3 May 1802","Bedford, Bedfordshire","","GB-110/JES/COR/1/4, The Linnean Society of London","eng","","LINNEAN389.xml"
LINNEAN390,"Allioni","Carlo","Smith","Sir James Edward",1790-11-24,"24 Nov 1790","Turin, Italy","London","GB-110/JES/COR/1/40, The Linnean Society of London","fre","","LINNEAN390.xml"
LINNEAN391,"Allioni","Carlo","Smith","Sir James Edward",1791-09-24,"24 Sep 1791","Turin, Italy","","GB-110/JES/COR/1/41, The Linnean Society of London","fre","","LINNEAN391.xml"
LINNEAN392,"Anderson","James","Smith","Sir James Edward",1794-05-21,"21 May 1794","Cotfield, near Edinburgh","","GB-110/JES/COR/1/42, The Linnean Society of London","eng","","LINNEAN392.xml"
LINNEAN393,"Anderson","James","Smith","Sir James Edward",1797-02-06,"6 Feb 1797","London","Norwich, Norfolk","GB-110/JES/COR/1/43, The Linnean Society of London","eng","","LINNEAN393.xml"
LINNEAN394,"Anderson","Alexander","Smith","Sir James Edward",1807-10-24,"24 Oct 1807","London","","GB-110/JES/COR/1/44, The Linnean Society of London","eng","","LINNEAN394.xml"
LINNEAN395,"Aufrere","Anthony","Smith","Sir James Edward",1794-11-22,"22 Nov 1794","Chester, Cheshire","London","GB-110/JES/COR/1/45, The Linnean Society of London","eng","","LINNEAN395.xml"
LINNEAN396,"Banks","Sir Joseph","Smith","Sir James Edward",1786-06-16,"[16 Jun 1786]","","","GB-110/JES/COR/1/46, The Linnean Society of London","eng","","LINNEAN396.xml"
LINNEAN397,"Banks","Sir Joseph","Smith","Sir James Edward",1786-08-05,"5 Aug 1786","London","Paris, France","GB-110/JES/COR/1/47, The Linnean Society of London","eng","","LINNEAN397.xml"
LINNEAN398,"Banks","Sir Joseph","Smith","Sir James Edward",1786-09-24,"24 Sep 1786","Revesby, Lincolnshire","Paris, France","GB-110/JES/COR/1/48, The Linnean Society of London","eng","","LINNEAN398.xml"
LINNEAN399,"Smith","Sir James Edward","Hamilton","Sir William",1786-09-24,"24 Sep 1786","Revesby, Lincolnshire","Naples, Italy","GB-110/JES/COR/1/49, The Linnean Society of London","eng","","LINNEAN399.xml"
LINNEAN400,"Abbot","Charles","Smith","Sir James Edward",1802-05-11,"11 May 1802","Bedford, Bedfordshire","","GB-110/JES/COR/1/5, The Linnean Society of London","eng","","LINNEAN400.xml"
LINNEAN401,"Banks","Sir Joseph","Smith","Sir James Edward",1787-05-11,"11 May 1787","London","Milan, Italy","GB-110/JES/COR/1/50, The Linnean Society of London","eng","","LINNEAN401.xml"
LINNEAN402,"Banks","Sir Joseph","Smith","Sir James Edward",1787-08-15,"15 Aug 1787","London","","GB-110/JES/COR/1/51, The Linnean Society of London","eng","","LINNEAN402.xml"
LINNEAN403,"Banks","Sir Joseph","Smith","Sir James Edward",1795-02-15,"[15 Feb 1795]","","London","GB-110/JES/COR/1/52, The Linnean Society of London","eng","","LINNEAN403.xml"
LINNEAN404,"Banks","Sir Joseph","Smith","Sir James Edward",1795-04-16,"[16 Apr 1795]","","","GB-110/JES/COR/1/53, The Linnean Society of London","eng","","LINNEAN404.xml"
LINNEAN405,"Banks","Sir Joseph","Smith","Sir James Edward",1796-01-03,"3 Jan 1796","London","Norwich, Norfolk","GB-110/JES/COR/1/54, The Linnean Society of London","eng","","LINNEAN405.xml"
LINNEAN406,"Banks","Sir Joseph","Smith","Sir James Edward",1796-01-11,"11 Jan 1796","London","","GB-110/JES/COR/1/55, The Linnean Society of London","eng","","LINNEAN406.xml"
LINNEAN407,"Banks","Sir Joseph","Smith","Sir James Edward",1796-02-15,"15 Feb 1796","London","Norwich, Norfolk","GB-110/JES/COR/1/56, The Linnean Society of London","eng","","LINNEAN407.xml"
LINNEAN408,"Banks","Sir Joseph","Smith","Sir James Edward",1797-01-16,"16 Jan 1797","London","","GB-110/JES/COR/1/57, The Linnean Society of London","eng","","LINNEAN408.xml"
LINNEAN409,"Banks","Sir Joseph","Smith","Sir James Edward",1797-02-27,"27 Feb 1797","","","GB-110/JES/COR/1/58, The Linnean Society of London","eng","","LINNEAN409.xml"
LINNEAN410,"Banks","Sir Joseph","Smith","Sir James Edward",1797-03-18,"18 Mar 1797","London","Norwich, Norfolk","GB-110/JES/COR/1/59, The Linnean Society of London","eng","","LINNEAN410.xml"
LINNEAN411,"Abbot","Charles","Smith","Sir James Edward",1803-11-08,"8 Nov 1803","Bedford, Bedfordshire","Norwich, Norfolk","GB-110/JES/COR/1/6, The Linnean Society of London","eng","","LINNEAN411.xml"
LINNEAN412,"Banks","Sir Joseph","Smith","Sir James Edward",1798-01-14,"14 Jan 1798","London","Norwich, Norfolk","GB-110/JES/COR/1/60, The Linnean Society of London","eng","","LINNEAN412.xml"
LINNEAN413,"Banks","Sir Joseph","Smith","Sir James Edward",1798-02-05,"5 Feb 1798","London","Norwich, Norfolk","GB-110/JES/COR/1/61, The Linnean Society of London","eng","","LINNEAN413.xml"
LINNEAN414,"Banks","Sir Joseph","Smith","Sir James Edward",1798-08-03,"3 Aug 1798","London","Norwich, Norfolk","GB-110/JES/COR/1/62, The Linnean Society of London","eng","","LINNEAN414.xml"
LINNEAN415,"Banks","Sir Joseph","Smith","Sir James Edward",1798-12-09,"9 Dec 1798","London","","GB-110/JES/COR/1/63, The Linnean Society of London","eng","","LINNEAN415.xml"
LINNEAN416,"Banks","Sir Joseph","Smith","Sir James Edward",1799-01-06,"6 Jan 1799","London","Norwich, Norfolk","GB-110/JES/COR/1/64, The Linnean Society of London","eng","","LINNEAN416.xml"
LINNEAN417,"Banks","Sir Joseph","Smith","Sir James Edward",1799-02-04,"4 Feb 1799","London","","GB-110/JES/COR/1/65, The Linnean Society of London","eng","","LINNEAN417.xml"
LINNEAN418,"Banks","Sir Joseph","Smith","Sir James Edward",1800-02-08,"8 Feb 1800","London","Norwich, Norfolk","GB-110/JES/COR/1/66, The Linnean Society of London","eng","","LINNEAN418.xml"
LINNEAN419,"Banks","Sir Joseph","Smith","Sir James Edward",1800-03-03,"[3 Mar 1800]","","","GB-110/JES/COR/1/67, The Linnean Society of London","eng","","LINNEAN419.xml"
LINNEAN420,"Banks","Sir Joseph","Smith","Sir James Edward",1801-01-07,"7 Jan 1801","London","Norwich, Norfolk","GB-110/JES/COR/1/68, The Linnean Society of London","eng","","LINNEAN420.xml"
LINNEAN421,"Banks","Sir Joseph","Smith","Sir James Edward",1801-02-13,"13 Feb 1801","London","","GB-110/JES/COR/1/69, The Linnean Society of London","eng","","LINNEAN421.xml"
LINNEAN422,"Abbot","Charles","Smith","Sir James Edward",1804-11-02,"2 Nov 1804","Bedford, Bedfordshire","Norwich, Norfolk","GB-110/JES/COR/1/7, The Linnean Society of London","eng","","LINNEAN422.xml"
LINNEAN423,"Banks","Sir Joseph","Smith","Sir James Edward",1802-02-15,"15 Feb [1802]","","","GB-110/JES/COR/1/70, The Linnean Society of London","eng","","LINNEAN423.xml"
LINNEAN424,"Banks","Sir Joseph","Smith","Sir James Edward",1802-12-14,"14 Dec 1802","","","GB-110/JES/COR/1/71, The Linnean Society of London","eng","","LINNEAN424.xml"
LINNEAN425,"Banks","Sir Joseph","Smith","Sir James Edward",1803-03-10,"10 Mar 1803","London","Norwich, Norfolk","GB-110/JES/COR/1/72, The Linnean Society of London","eng","","LINNEAN425.xml"
LINNEAN426,"Banks","Sir Joseph","Smith","Sir James Edward",1803-12-31,"31 Dec 1803","London","","GB-110/JES/COR/1/73, The Linnean Society of London","eng","","LINNEAN426.xml"
LINNEAN427,"Banks","Sir Joseph","Smith","Sir James Edward",1804-08-10,"10 Aug 1804","London","Norwich, Norfolk","GB-110/JES/COR/1/74, The Linnean Society of London","eng","","LINNEAN427.xml"
LINNEAN428,"Banks","Sir Joseph","Smith","Sir James Edward",1805-02-22,"22 Feb 1805","London","Norwich, Norfolk","GB-110/JES/COR/1/75, The Linnean Society of London","eng","","LINNEAN428.xml"
LINNEAN429,"Smith","Sir James Edward","Banks","Sir Joseph",1805-02-26,"26 Feb 1805","Norwich, Norfolk","","GB-110/JES/COR/1/76, The Linnean Society of London","eng","","LINNEAN429.xml"
LINNEAN430,"Banks","Sir Joseph","Smith","Sir James Edward",1806-01-20,"20 Jan 1806","London","Norwich, Norfolk","GB-110/JES/COR/1/77, The Linnean Society of London","eng","","LINNEAN430.xml"
LINNEAN431,"Banks","Sir Joseph","Smith","Sir James Edward",1807-09-24,"24 Sep 1807","Revesby, Lincolnshire","","GB-110/JES/COR/1/78, The Linnean Society of London","eng","","LINNEAN431.xml"
LINNEAN432,"Banks","Sir Joseph","Smith","Sir James Edward",1807-12-08,"8 Dec 1807","London","Norwich, Norfolk","GB-110/JES/COR/1/79, The Linnean Society of London","eng","","LINNEAN432.xml"
LINNEAN433,"Abbot","Charles","Smith","Sir James Edward",1815-10-08,"8 Oct 1815","Bedford, Bedfordshire","","GB-110/JES/COR/1/8, The Linnean Society of London","eng","","LINNEAN433.xml"
LINNEAN434,"Banks","Sir Joseph","Smith","Sir James Edward",1807-12-15,"15 Dec 1807","London","","GB-110/JES/COR/1/80, The Linnean Society of London","eng","","LINNEAN434.xml"
LINNEAN435,"Smith","Sir James Edward","Banks","Sir Joseph",1807-12-18,"18 Dec 1807","Norwich, Norfolk","","GB-110/JES/COR/1/81, The Linnean Society of London","eng","","LINNEAN435.xml"
LINNEAN436,"Banks","Sir Joseph","Smith","Sir James Edward",1808-12-19,"19 Dec 1808","London","Norwich, Norfolk","GB-110/JES/COR/1/82, The Linnean Society of London","eng","","LINNEAN436.xml"
LINNEAN437,"Banks","Sir Joseph","Smith","Sir James Edward",1809-01-13,"13 Jan 1809","London","","GB-110/JES/COR/1/83, The Linnean Society of London","eng","","LINNEAN437.xml"
LINNEAN438,"Banks","Sir Joseph","Smith","Sir James Edward",1809-07-24,"24 Jul 1809","Isleworth, Middlesex","Norwich, Norfolk","GB-110/JES/COR/1/84, The Linnean Society of London","eng","","LINNEAN438.xml"
LINNEAN439,"Banks","Sir Joseph","Smith","Sir James Edward",1809-12-07,"7 Dec 1809","London","","GB-110/JES/COR/1/85, The Linnean Society of London","eng","","LINNEAN439.xml"
LINNEAN440,"Banks","Sir Joseph","Smith","Sir James Edward",1810-12-28,"28 Dec 1810","London","","GB-110/JES/COR/1/86, The Linnean Society of London","eng","","LINNEAN440.xml"
LINNEAN441,"Banks","Sir Joseph","Smith","Sir James Edward",1812-01-27,"27 Jan 1812","London","Norwich, Norfolk","GB-110/JES/COR/1/87, The Linnean Society of London","eng","","LINNEAN441.xml"
LINNEAN442,"Banks","Sir Joseph","Smith","Sir James Edward",1812-12-12,"12 Dec 1812","London","Norwich, Norfolk","GB-110/JES/COR/1/88, The Linnean Society of London","eng","","LINNEAN442.xml"
LINNEAN443,"Banks","Sir Joseph","Smith","Sir James Edward",1813-01-13,"13 Jan 1813","London","Norwich, Norfolk","GB-110/JES/COR/1/89, The Linnean Society of London","eng","","LINNEAN443.xml"
LINNEAN444,"Acharius","Erik","Smith","Sir James Edward",1799-07-18,"18 Jul 1799","Vadstena, Sweden","London","GB-110/JES/COR/1/9, The Linnean Society of London","lat","","LINNEAN444.xml"
LINNEAN445,"Banks","Sir Joseph","Smith","Sir James Edward",1814-12-09,"9 Dec 1814","London","","GB-110/JES/COR/1/90, The Linnean Society of London","eng","","LINNEAN445.xml"
LINNEAN446,"Banks","Sir Joseph","Smith","Sir James Edward",1815-01-23,"23 Jan 1815","London","","GB-110/JES/COR/1/91, The Linnean Society of London","eng","","LINNEAN446.xml"
LINNEAN447,"Banks","Sir Joseph","Smith","Sir James Edward",1815-02-02,"2 Feb 1815","London","Norwich, Norfolk","GB-110/JES/COR/1/92, The Linnean Society of London","eng","","LINNEAN447.xml"
LINNEAN448,"Banks","Sir Joseph","Smith","Sir James Edward",1815-03-15,"15 Mar 1815","London","","GB-110/JES/COR/1/93, The Linnean Society of London","eng","","LINNEAN448.xml"
LINNEAN449,"Banks","Sir Joseph","Smith","Sir James Edward",1817-01-15,"15 Jan 1817","London","","GB-110/JES/COR/1/94, The Linnean Society of London","eng","","LINNEAN449.xml"
LINNEAN450,"Banks","Sir Joseph","Smith","Sir James Edward",1817-06-09,"9 Jun [1817]","London","","GB-110/JES/COR/1/95, The Linnean Society of London","eng","","LINNEAN450.xml"
LINNEAN451,"Banks","Sir Joseph","Smith","Sir James Edward",1818-01-10,"10 Jan 1818","London","Norwich, Norfolk","GB-110/JES/COR/1/96, The Linnean Society of London","eng","","LINNEAN451.xml"
LINNEAN452,"Royal Society","London","Smith","Sir James Edward",1820-07-19,"19 Jul 1820","London","","GB-110/JES/COR/1/97, The Linnean Society of London","eng","","LINNEAN452.xml"
LINNEAN453,"Broussonet","Pierre Marie Auguste","Smith","Sir James Edward",1782-08-08,"8 Aug 1782","London","Edinburgh","GB-110/JES/COR/1/98, The Linnean Society of London","fre","","LINNEAN453.xml"
LINNEAN454,"Broussonet","Pierre Marie Auguste","Smith","Sir James Edward",1783-01-20,"20 Jan 1783","Montpellier, France","Edinburgh","GB-110/JES/COR/1/99, The Linnean Society of London","fre","","LINNEAN454.xml"
LINNEAN455,"Smith","Pleasance","Unknown","",1855-01-01,"1855","","","GB-110/JES/COR/10, The Linnean Society of London","eng","","LINNEAN455.xml"
LINNEAN456,"Tozzetti","Ottaviano Targioni","Smith","Sir James Edward",1787-04-03,"3 Apr 1787","Florence, Italy","London","GB-110/JES/COR/10/1, The Linnean Society of London","fre","","LINNEAN456.xml"
LINNEAN457,"Talbot","William Henry Fox","Smith","Sir James Edward",1826-04-10,"10 Apr 1826","Corfu","","GB-110/JES/COR/10/10, The Linnean Society of London","eng","","LINNEAN457.xml"
LINNEAN458,"Wyttenbach","Jacob Samuel","Smith","Sir James Edward",1788-09-20,"20 Sep 1788","Berne, Switzerland","London","GB-110/JES/COR/10/100, The Linnean Society of London","fre","","LINNEAN458.xml"
LINNEAN459,"Wyttenbach","Jacob Samuel","Smith","Sir James Edward",1790-09-26,"26 Sep 1790","Berne, Switzerland","London","GB-110/JES/COR/10/101, The Linnean Society of London","fre","","LINNEAN459.xml"
LINNEAN460,"Wyttenbach","Jacob Samuel","Smith","Sir James Edward",1813-07-29,"29 Jul 1813","Berne, Switzerland","London","GB-110/JES/COR/10/102, The Linnean Society of London","fre","","LINNEAN460.xml"
LINNEAN461,"Wade","Walter","Smith","Sir James Edward",1792-09-13,"13 Sep 1792","Dublin, Ireland","","GB-110/JES/COR/10/103, The Linnean Society of London","eng","","LINNEAN461.xml"
LINNEAN462,"Wade","Walter","Smith","Sir James Edward",1801-11-07,"7 Nov 1801","Dublin, Ireland","","GB-110/JES/COR/10/104, The Linnean Society of London","eng","","LINNEAN462.xml"
LINNEAN463,"Wade","Walter","Smith","Sir James Edward",1804-08-07,"7 Aug 1804","Dublin, Ireland","","GB-110/JES/COR/10/105, The Linnean Society of London","eng","","LINNEAN463.xml"
LINNEAN464,"Wade","Walter","Smith","Sir James Edward",1805-11-01,"1 Nov 1805","Dublin, Ireland","","GB-110/JES/COR/10/106, The Linnean Society of London","eng","","LINNEAN464.xml"
LINNEAN465,"Younge","William","Smith","Sir James Edward",1787-07-06,"6 Jul 1787","Geneva, Switzerland","Genoa, Italy","GB-110/JES/COR/10/107, The Linnean Society of London","eng","","LINNEAN465.xml"
LINNEAN466,"Younge","William","Smith","Sir James Edward",1787-07-17,"17 Jul 1787","Basle, Switzerland","Turin, Italy","GB-110/JES/COR/10/108, The Linnean Society of London","eng","","LINNEAN466.xml"
LINNEAN467,"Younge","William","Smith","Sir James Edward",1787-09-19,"19 Sep 1787","London","Paris, France","GB-110/JES/COR/10/109, The Linnean Society of London","eng","","LINNEAN467.xml"
LINNEAN468,"Talbot","William Henry Fox","Smith","Sir James Edward",1826-08-27,"27 Aug 1826","London","Norwich, Norfolk","GB-110/JES/COR/10/11, The Linnean Society of London","eng","","LINNEAN468.xml"
LINNEAN469,"Younge","William","Smith","Sir James Edward",1792-10-10,"10 Oct 1792","Sheffield, Yorkshire","London","GB-110/JES/COR/10/110, The Linnean Society of London","eng","","LINNEAN469.xml"
LINNEAN470,"Yates","James","Smith","Sir James Edward",1822-02-26,"26 Feb 1822","Birmingham, Warwickshire","Norwich, Norfolk","GB-110/JES/COR/10/111, The Linnean Society of London","eng","","LINNEAN470.xml"
LINNEAN471,"Zea","Francisco Antonio","Smith","Sir James Edward",1802-06-02,"2 Jun 1802","Paris, France","","GB-110/JES/COR/10/112, The Linnean Society of London","lat","","LINNEAN471.xml"
LINNEAN472,"Zimmermann","Eberhard August Wilhelm","Smith","Sir James Edward",1791-07-16,"16 Jul 1791","Brunswick, Brunswick-Lüneburg","","GB-110/JES/COR/10/113, The Linnean Society of London","eng","","LINNEAN472.xml"
LINNEAN473,"Talbot","William Henry Fox","Smith","Sir James Edward",1826-08-31,"31 Aug 1826","London","Lowestoft, Suffolk","GB-110/JES/COR/10/12, The Linnean Society of London","eng","","LINNEAN473.xml"
LINNEAN474,"Talbot","Thomas","Smith","Sir James Edward",1802-02-12,"[12 Feb 1802]","Paris, France","Norwich, Norfolk","GB-110/JES/COR/10/13, The Linnean Society of London","eng","","LINNEAN474.xml"
LINNEAN475,"Talbot","Thomas","Smith","Sir James Edward",1802-03-10,"[10 Mar 1802]","Paris, France","Norwich, Norfolk","GB-110/JES/COR/10/14, The Linnean Society of London","eng","","LINNEAN475.xml"
LINNEAN476,"Taylor","Susannah","Smith","Sir James Edward",1803-05-06,"6 May 1803","Norwich, Norfolk","","GB-110/JES/COR/10/15, The Linnean Society of London","eng","","LINNEAN476.xml"
LINNEAN477,"Tenore","Michele","Smith","Sir James Edward",1815-01-06,"6 Jan 1815","Naples, Italy","","GB-110/JES/COR/10/16, The Linnean Society of London","eng","","LINNEAN477.xml"
LINNEAN478,"Thouin","André","Smith","Sir James Edward",1800-08-04,"4 Aug 1800","Paris, France","","GB-110/JES/COR/10/17, The Linnean Society of London","fre","","LINNEAN478.xml"
LINNEAN479,"Thouin","André","Smith","Sir James Edward",1810-02-24,"24 Feb 1810","Paris, France","","GB-110/JES/COR/10/18, The Linnean Society of London","fre","","LINNEAN479.xml"
LINNEAN480,"Thouin","André","Smith","Sir James Edward",1812-02-25,"25 Feb 1812","Paris, France","","GB-110/JES/COR/10/19, The Linnean Society of London","fre","","LINNEAN480.xml"
LINNEAN481,"Tozzetti","Ottaviano Targioni","Smith","Sir James Edward",1788-03-18,"18 Mar 1788","Florence, Italy","London","GB-110/JES/COR/10/2, The Linnean Society of London","fre","","LINNEAN481.xml"
LINNEAN482,"Thouin","André","Smith","Sir James Edward",1813-01-30,"30 Jan 1813","Paris, France","","GB-110/JES/COR/10/20, The Linnean Society of London","fre","","LINNEAN482.xml"
LINNEAN483,"Thouin","André","Smith","Sir James Edward",1816-01-20,"20 Jan 1816","Paris, France","","GB-110/JES/COR/10/21, The Linnean Society of London","fre","","LINNEAN483.xml"
LINNEAN484,"Thouin","André","Smith","Sir James Edward",1819-01-30,"30 Jan 1819","Paris, France","","GB-110/JES/COR/10/22, The Linnean Society of London","fre","","LINNEAN484.xml"
LINNEAN485,"Thouin","André","Smith","Sir James Edward",1820-03-14,"14 Mar 1820","Paris, France","","GB-110/JES/COR/10/23, The Linnean Society of London","fre","","LINNEAN485.xml"
LINNEAN486,"Thouin","André","Smith","Sir James Edward",1821-03-18,"18 Mar 1821","Paris, France","","GB-110/JES/COR/10/24, The Linnean Society of London","fre","","LINNEAN486.xml"
LINNEAN487,"Thouin","André","Smith","Sir James Edward",1824-05-19,"19 May 1824","Paris, France","","GB-110/JES/COR/10/25, The Linnean Society of London","fre","","LINNEAN487.xml"
LINNEAN488,"Thouin","André","Smith","Sir James Edward",1800-12-03,"[3 Dec 1800]","Paris, France","","GB-110/JES/COR/10/26, The Linnean Society of London","fre","","LINNEAN488.xml"
LINNEAN489,"Thunberg","Carl Peter","Smith","Sir James Edward",1790-09-03,"3 Sep 1790","Uppsala, Sweden","","GB-110/JES/COR/10/27, The Linnean Society of London","lat","","LINNEAN489.xml"
LINNEAN490,"Thunberg","Carl Peter","Smith","Sir James Edward",1790-10-19,"19 Oct 1790","Uppsala, Sweden","","GB-110/JES/COR/10/28, The Linnean Society of London","lat","","LINNEAN490.xml"
LINNEAN491,"Thunberg","Carl Peter","Smith","Sir James Edward",1791-12-28,"28 Dec 1791","Uppsala, Sweden","London","GB-110/JES/COR/10/29, The Linnean Society of London","lat","","LINNEAN491.xml"
LINNEAN492,"Tozzetti","Ottaviano Targioni","Smith","Sir James Edward",1790-01-28,"28 Jan 1790","","","GB-110/JES/COR/10/3, The Linnean Society of London","fre","","LINNEAN492.xml"
LINNEAN493,"Thunberg","Carl Peter","Smith","Sir James Edward",1792-09-28,"28 Sep 1792","Uppsala, Sweden","London","GB-110/JES/COR/10/30, The Linnean Society of London","lat","","LINNEAN493.xml"
LINNEAN494,"Thunberg","Carl Peter","Smith","Sir James Edward",1793-03-30,"30 Mar 1793","Uppsala, Sweden","","GB-110/JES/COR/10/31, The Linnean Society of London","fre","","LINNEAN494.xml"
LINNEAN495,"Thunberg","Carl Peter","Smith","Sir James Edward",1793-06-03,"3 Jun 1793","Uppsala, Sweden","","GB-110/JES/COR/10/32, The Linnean Society of London","lat","","LINNEAN495.xml"
LINNEAN496,"Thunberg","Carl Peter","Smith","Sir James Edward",1793-08-30,"30 Aug 1793","Uppsala, Sweden","","GB-110/JES/COR/10/33, The Linnean Society of London","fre","","LINNEAN496.xml"
LINNEAN497,"Thunberg","Carl Peter","Smith","Sir James Edward",1794-10-14,"14 Oct 1794","Uppsala, Sweden","London","GB-110/JES/COR/10/34, The Linnean Society of London","fre","","LINNEAN497.xml"
LINNEAN498,"Thunberg","Carl Peter","Smith","Sir James Edward",1795-02-23,"23 Feb 1795","Uppsala, Sweden","London","GB-110/JES/COR/10/35, The Linnean Society of London","fre","","LINNEAN498.xml"
LINNEAN499,"Thunberg","Carl Peter","Smith","Sir James Edward",1797-05-21,"21 May 1797","Uppsala, Sweden","","GB-110/JES/COR/10/36, The Linnean Society of London","fre","","LINNEAN499.xml"
LINNEAN500,"Turner","Dawson","Smith","Sir James Edward",1801-10-29,"29 Oct 1801","Yarmouth, Norfolk","","GB-110/JES/COR/10/37, The Linnean Society of London","eng","","LINNEAN500.xml"
LINNEAN501,"Turner","Dawson","Smith","Sir James Edward",1803-02-17,"17 Feb 1803","Yarmouth, Norfolk","","GB-110/JES/COR/10/38, The Linnean Society of London","eng","","LINNEAN501.xml"
LINNEAN502,"Turner","Dawson","Smith","Sir James Edward",1806-02-05,"5 Feb 1806","Yarmouth, Norfolk","Norwich, Norfolk","GB-110/JES/COR/10/39, The Linnean Society of London","eng","","LINNEAN502.xml"
LINNEAN503,"Tozzetti","Ottaviano Targioni","Smith","Sir James Edward",1790-04-20,"20 Apr 1790","Florence, Italy","London","GB-110/JES/COR/10/4, The Linnean Society of London","fre","","LINNEAN503.xml"
LINNEAN504,"Eandi","Anton Maria Vassalli-","Smith","Sir James Edward",1821-09-12,"12 Sep 1821","Turin, Italy","London","GB-110/JES/COR/10/40, The Linnean Society of London","fre","","LINNEAN504.xml"
LINNEAN505,"Eandi","Anton Maria Vassalli-","Smith","Sir James Edward",1823-01-19,"19 Jan 1823","Turin, Italy","Norwich, Norfolk","GB-110/JES/COR/10/41, The Linnean Society of London","fre","","LINNEAN505.xml"
LINNEAN506,"Vaughan","Walter","Smith","Sir James Edward",1789-03-11,"11 Mar 1789","Rochester, Kent","London","GB-110/JES/COR/10/42, The Linnean Society of London","eng","","LINNEAN506.xml"
LINNEAN507,"Velley","Thomas","Smith","Sir James Edward",1788-09-28,"28 Sep 1788","Bath, Somerset","London","GB-110/JES/COR/10/43, The Linnean Society of London","eng","","LINNEAN507.xml"
LINNEAN508,"Velley","Thomas","Smith","Sir James Edward",1794-05-30,"30 May 1794","Bath, Somerset","","GB-110/JES/COR/10/44, The Linnean Society of London","eng","","LINNEAN508.xml"
LINNEAN509,"Velley","Thomas","Smith","Sir James Edward",1795-01-25,"25 Jan 1795","Bath, Somerset","London","GB-110/JES/COR/10/45, The Linnean Society of London","eng","","LINNEAN509.xml"
LINNEAN510,"Velley","Thomas","Smith","Sir James Edward",1797-03-23,"23 Mar 1797","Bath, Somerset","","GB-110/JES/COR/10/46, The Linnean Society of London","eng","","LINNEAN510.xml"
LINNEAN511,"Ventenat","Étienne Pierre","Smith","Sir James Edward",1803-10-10,"10 Oct 1803","Paris, France","Norwich, Norfolk","GB-110/JES/COR/10/47, The Linnean Society of London","fre","","LINNEAN511.xml"
LINNEAN512,"Ventenat","Étienne Pierre","Smith","Sir James Edward",1804-01-19,"[19 Jan 1804]","Paris, France","","GB-110/JES/COR/10/48, The Linnean Society of London","fre","","LINNEAN512.xml"
LINNEAN513,"Ventenat","Étienne Pierre","Smith","Sir James Edward",1804-10-29,"[29 Oct 1804]","Paris, France","","GB-110/JES/COR/10/49, The Linnean Society of London","fre","","LINNEAN513.xml"
LINNEAN514,"Tozzetti","Ottaviano Targioni","Smith","Sir James Edward",1790-09-09,"9 Sep 1790","Florence, Italy","London","GB-110/JES/COR/10/5, The Linnean Society of London","fre","","LINNEAN514.xml"
LINNEAN515,"Ventenat","Étienne Pierre","Smith","Sir James Edward",1807-06-03,"3 Jun 1807","Paris, France","","GB-110/JES/COR/10/50, The Linnean Society of London","fre","","LINNEAN515.xml"
LINNEAN516,"Scheel","Karl Anton von Vietinghoff-","Smith","Sir James Edward",1811-01-30,"30 Jan 1811","Moscow, Russia","","GB-110/JES/COR/10/51, The Linnean Society of London","eng","","LINNEAN516.xml"
LINNEAN517,"Villars","Dominique","Smith","Sir James Edward",1790-03-28,"28 Mar 1790","Grenoble, France","London","GB-110/JES/COR/10/52, The Linnean Society of London","fre","","LINNEAN517.xml"
